link,fighter_1,fighter_2,method,round,time,weight_class
http://www.ufcstats.com/fight-details/6b38906e77607c77,Renato Sobral,David Heath,SUB,2,3:30,Light Heavyweight
http://www.ufcstats.com/fight-details/e7ff18a0cfa09702,Frank Mir,Antoni Hardonk,SUB,1,1:17,Heavyweight
http://www.ufcstats.com/fight-details/4a9b3b97fa2bbca9,Thales Leites,Ryan Jensen,SUB,1,3:47,Middleweight
http://www.ufcstats.com/fight-details/fa2271eecde701ed,Clay Guida,Marcus Aurelio,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/19da32f5af2e8e2b,Kenny Florian,Alvin Robinson,KO/TKO,1,4:30,Lightweight
http://www.ufcstats.com/fight-details/eff9207427f0e02c,Anderson Silva,Nate Marquardt,KO/TKO,1,4:50,Middleweight
http://www.ufcstats.com/fight-details/0ec579db0efcf0c6,Rashad Evans,Tito Ortiz,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/6a9e343bd12dfa64,Sean Sherk,Hermes Franca,U-DEC,5,5:00,Lightweight
http://www.ufcstats.com/fight-details/4dd2cd7da33e35d7,Antonio Rodrigo Nogueira,Heath Herring,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/340a08b1f3d1dd36,Stephan Bonnar,Mike Nickels,SUB,1,2:14,Light Heavyweight
http://www.ufcstats.com/fight-details/a8bab8884249f634,Jorge Gurgel,Diego Saraiva,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/3aa19b85fbf4114c,Chris Lytle,Jason Gilliam,SUB,1,2:15,Welterweight
http://www.ufcstats.com/fight-details/2748001ead121b8a,Frankie Edgar,Mark Bocek,KO/TKO,1,4:55,Lightweight
http://www.ufcstats.com/fight-details/30d7a9a1d99b327c,BJ Penn,Jens Pulver,SUB,2,3:12,Lightweight
http://www.ufcstats.com/fight-details/3542c5c5c5180090,Nate Diaz,Manvel Gamburyan,SUB,2,0:20,Lightweight
http://www.ufcstats.com/fight-details/1c36ff6c6284a523,Thales Leites,Floyd Sword,SUB,1,3:50,Middleweight
http://www.ufcstats.com/fight-details/518fec4812ed1587,Roger Huerta,Doug Evans,KO/TKO,2,3:30,Lightweight
http://www.ufcstats.com/fight-details/5ab0e805e90d20d5,Joe Lauzon,Brandon Melendez,SUB,2,2:09,Lightweight
http://www.ufcstats.com/fight-details/41c979b223b3fb56,Cole Miller,Andy Wang,KO/TKO,1,1:10,Lightweight
http://www.ufcstats.com/fight-details/53343bd123bcf651,Gray Maynard,Rob Emerson,CNC,2,0:39,Lightweight
http://www.ufcstats.com/fight-details/fda850240fb80339,Leonard Garcia,Allen Berube,SUB,1,4:22,Lightweight
http://www.ufcstats.com/fight-details/62454fb3a4fd5737,Matt Wiman,Brian Geraghty,KO/TKO,1,2:09,Lightweight
http://www.ufcstats.com/fight-details/dbc30717a3efba58,Rich Franklin,Yushin Okami,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/6603ed5f10bd8047,Forrest Griffin,Hector Ramirez,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/e8005a8c3c029a73,Jason MacDonald,Rory Singer,KO/TKO,2,3:18,Middleweight
http://www.ufcstats.com/fight-details/071d716229f5ae7f,Tyson Griffin,Clay Guida,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/805bc227bd40b0cc,Ed Herman,Scott Smith,SUB,2,2:25,Middleweight
http://www.ufcstats.com/fight-details/f1c1890491959bcf,Marcus Davis,Jason Tan,KO/TKO,1,1:15,Welterweight
http://www.ufcstats.com/fight-details/d4fa680b2a912534,Eddie Sanchez,Colin Robinson,KO/TKO,2,0:32,Heavyweight
http://www.ufcstats.com/fight-details/62048467be051636,Dustin Hazelett,Stevie Lynch,SUB,1,2:50,Welterweight
http://www.ufcstats.com/fight-details/07018cb7ae879456,Spencer Fisher,Sam Stout,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/59da727c3ae7b497,Jon Fitch,Roan Carneiro,SUB,2,1:07,Welterweight
http://www.ufcstats.com/fight-details/3b52291052353eef,Drew McFedries,Jordan Radev,KO/TKO,1,0:33,Middleweight
http://www.ufcstats.com/fight-details/a6edcccdfccb9132,Thiago Tavares,Jason Black,SUB,2,2:49,Lightweight
http://www.ufcstats.com/fight-details/1e12c4828d576b5c,Forrest Petz,Luigi Fioravanti,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/1d127ec120dcb58e,Tamdan McCrory,Pete Spratt,SUB,2,2:04,Welterweight
http://www.ufcstats.com/fight-details/ff8802aae3b81c3f,Gleison Tibau,Jeff Cox,SUB,1,1:52,Lightweight
http://www.ufcstats.com/fight-details/764e5910ac779ae9,Anthony Johnson,Chad Reiner,KO/TKO,1,0:13,Welterweight
http://www.ufcstats.com/fight-details/ee071b5125ced92a,Nate Mohr,Luke Caudillo,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/88b225f6f1fa5c59,Quinton Jackson,Chuck Liddell,KO/TKO,1,1:53,Light Heavyweight
http://www.ufcstats.com/fight-details/2ce541a11b2eb392,Karo Parisyan,Joshua Burkman,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/1ac335f049ed4e5e,Terry Martin,Ivan Salaverry,KO/TKO,1,2:04,Middleweight
http://www.ufcstats.com/fight-details/5157988b77ca1097,Houston Alexander,Keith Jardine,KO/TKO,1,0:48,Light Heavyweight
http://www.ufcstats.com/fight-details/71348fd10e392dac,Kalib Starnes,Chris Leben,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/cc444b10ea87c381,Thiago Silva,James Irvin,KO/TKO,1,1:06,Light Heavyweight
http://www.ufcstats.com/fight-details/b6462127cf553ff3,Alan Belcher,Sean Salmon,SUB,1,0:53,Light Heavyweight
http://www.ufcstats.com/fight-details/a6cb909888f6a495,Din Thomas,Jeremy Stephens,SUB,2,2:44,Lightweight
http://www.ufcstats.com/fight-details/dab2d3e9f2052047,Wilson Gouveia,Carmelo Marrero,SUB,1,3:06,Light Heavyweight
http://www.ufcstats.com/fight-details/e7a7ab126225540c,Gabriel Gonzaga,Mirko Filipovic,KO/TKO,1,4:51,Heavyweight
http://www.ufcstats.com/fight-details/57871671074ceb4c,Andrei Arlovski,Fabricio Werdum,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/05b7bfd4fe75af69,Michael Bisping,Elvis Sinosic,KO/TKO,2,1:40,Light Heavyweight
http://www.ufcstats.com/fight-details/89b27e0bfa4ef4c3,Lyoto Machida,David Heath,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/67160b93dec2b399,Cheick Kongo,Assuerio Silva,M-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/8dbd4d1df2e7ff67,Terry Etim,Matt Grice,SUB,1,4:48,Lightweight
http://www.ufcstats.com/fight-details/4563e02bc4c1a1ef,Junior Assuncao,David Lee,SUB,2,1:55,Lightweight
http://www.ufcstats.com/fight-details/d8b098e5598509cc,Alessio Sakara,Victor Valimaki,KO/TKO,1,1:44,Light Heavyweight
http://www.ufcstats.com/fight-details/bc8e4abec782fd2b,Jess Liaudin,Dennis Siver,SUB,1,1:21,Welterweight
http://www.ufcstats.com/fight-details/57a71ab365d2b64d,Paul Taylor,Edilberto de Oliveira,KO/TKO,3,0:37,Welterweight
http://www.ufcstats.com/fight-details/9f60dd19c5705d45,Matt Serra,Georges St-Pierre,KO/TKO,1,3:25,Welterweight
http://www.ufcstats.com/fight-details/fc4e42a55ba285f6,Josh Koscheck,Diego Sanchez,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/e7fdbd5c65798a5c,Roger Huerta,Leonard Garcia,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/cb93f5f9d09b29f1,Yushin Okami,Mike Swick,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/33b9285aec39e37f,Kendall Grove,Alan Belcher,SUB,2,4:42,Middleweight
http://www.ufcstats.com/fight-details/579f0be80b359d8b,Heath Herring,Brad Imes,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/54cf1ffbc6e7a9fd,Thales Leites,Pete Sell,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/f25e367b1cb8fab5,Marcus Davis,Pete Spratt,SUB,2,2:57,Welterweight
http://www.ufcstats.com/fight-details/32b058d82c9e38de,Luke Cummo,Josh Haynes,KO/TKO,2,2:45,Welterweight
http://www.ufcstats.com/fight-details/e9390cff6e5d52d0,Joe Stevenson,Melvin Guillard,SUB,1,0:27,Lightweight
http://www.ufcstats.com/fight-details/fc4fc81d3b7cc3bd,Justin McCully,Antoni Hardonk,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/b2443846570bee7b,Kenny Florian,Dokonjonosuke Mishima,SUB,3,3:57,Lightweight
http://www.ufcstats.com/fight-details/de2b0b8ef112f3b7,Wilson Gouveia,Seth Petruzelli,SUB,2,0:39,Light Heavyweight
http://www.ufcstats.com/fight-details/73ed365b57dc1a6e,Drew Fickett,Keita Nakamura,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/b15bebf4c6b6f495,Kurt Pellegrino,Nate Mohr,SUB,1,2:58,Lightweight
http://www.ufcstats.com/fight-details/6d370bfe4248dc88,Kuniyoshi Hironaka,Forrest Petz,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/460b421493dd9fb8,Roan Carneiro,Rich Clementi,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/e89db3b111f92587,Thiago Tavares,Naoyuki Kotani,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/7401d0f8ededa102,Randy Couture,Tim Sylvia,U-DEC,5,5:00,Heavyweight
http://www.ufcstats.com/fight-details/0653b6227894cfd7,Martin Kampmann,Drew McFedries,SUB,1,4:06,Middleweight
http://www.ufcstats.com/fight-details/3404f9095676a556,Rich Franklin,Jason MacDonald,KO/TKO,2,5:00,Middleweight
http://www.ufcstats.com/fight-details/204932945d332406,Matt Hughes,Chris Lytle,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/8ca1bb1b2517f2e5,Jason Lambert,Renato Sobral,KO/TKO,2,3:36,Light Heavyweight
http://www.ufcstats.com/fight-details/8afc674a60abab61,Matt Hamill,Rex Holman,KO/TKO,1,4:00,Light Heavyweight
http://www.ufcstats.com/fight-details/94df6c8cd2256f54,Jon Fitch,Luigi Fioravanti,SUB,2,3:05,Welterweight
http://www.ufcstats.com/fight-details/808d47f905e84e7e,Gleison Tibau,Jason Dent,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/85e130a7c48f25f6,Jamie Varner,Jason Gilliam,SUB,1,1:34,Lightweight
http://www.ufcstats.com/fight-details/33065e87a42a74a2,Anderson Silva,Travis Lutter,SUB,2,2:11,Middleweight
http://www.ufcstats.com/fight-details/ca5b6d6a26891f4b,Mirko Filipovic,Eddie Sanchez,KO/TKO,1,4:33,Heavyweight
http://www.ufcstats.com/fight-details/5d06b45564f62c80,Roger Huerta,John Halverson,KO/TKO,1,0:19,Lightweight
http://www.ufcstats.com/fight-details/c1df212ba092c404,Quinton Jackson,Marvin Eastman,KO/TKO,2,3:49,Light Heavyweight
http://www.ufcstats.com/fight-details/f0b7729fba7e4533,Patrick Cote,Scott Smith,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/c742bd1673635ded,Terry Martin,Jorge Rivera,KO/TKO,1,0:14,Middleweight
http://www.ufcstats.com/fight-details/063599b1d4107289,Frankie Edgar,Tyson Griffin,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/77df989840c76a08,Lyoto Machida,Sam Hoger,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/d6e35b8c66732da6,Dustin Hazelett,Diego Saraiva,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/88d9e7ec7f228908,Rashad Evans,Sean Salmon,KO/TKO,2,1:06,Light Heavyweight
http://www.ufcstats.com/fight-details/830e59a396dddec3,Jake O'Brien,Heath Herring,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/17b2d89ceb879a29,Hermes Franca,Spencer Fisher,KO/TKO,2,4:03,Lightweight
http://www.ufcstats.com/fight-details/7253daded133e97c,Nate Marquardt,Dean Lister,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/539a550c0c1acd3e,Joshua Burkman,Chad Reiner,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/221928c8441779e4,Ed Herman,Chris Price,SUB,1,2:58,Middleweight
http://www.ufcstats.com/fight-details/9c9039f921aa86ca,Din Thomas,Clay Guida,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/14df6d96c5f2d1df,Rich Clementi,Ross Pointon,SUB,2,4:53,Welterweight
http://www.ufcstats.com/fight-details/f507b715628d7bcb,Chuck Liddell,Tito Ortiz,KO/TKO,3,3:59,Light Heavyweight
http://www.ufcstats.com/fight-details/bb007be9f60ab3da,Keith Jardine,Forrest Griffin,KO/TKO,1,4:41,Light Heavyweight
http://www.ufcstats.com/fight-details/3825f998c01cbeab,Jason MacDonald,Chris Leben,SUB,2,4:03,Middleweight
http://www.ufcstats.com/fight-details/5027a869467001d3,Andrei Arlovski,Marcio Cruz,KO/TKO,1,3:15,Heavyweight
http://www.ufcstats.com/fight-details/da666b02372a465b,Michael Bisping,Eric Schafer,KO/TKO,1,4:24,Light Heavyweight
http://www.ufcstats.com/fight-details/cc02aaf53503d022,Thiago Alves,Tony DeSouza,KO/TKO,2,1:10,Welterweight
http://www.ufcstats.com/fight-details/2606c3853a8c0b62,Gabriel Gonzaga,Carmelo Marrero,SUB,1,3:22,Heavyweight
http://www.ufcstats.com/fight-details/343b016754852c36,Yushin Okami,Rory Singer,KO/TKO,3,4:03,Middleweight
http://www.ufcstats.com/fight-details/56f77263c75392f2,Christian Wellisch,Anthony Perosh,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/bc0155d267fb5892,Diego Sanchez,Joe Riggs,KO/TKO,1,1:45,Welterweight
http://www.ufcstats.com/fight-details/0d2314d23dee3796,Josh Koscheck,Jeff Joslin,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/844fc95da48937b3,Karo Parisyan,Drew Fickett,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/a5155aef1093048b,Marcus Davis,Shonie Carter,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/4faa30eab9089d71,David Heath,Victor Valimaki,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/77a8a6e2c3a09d19,Alan Belcher,Jorge Santiago,KO/TKO,3,2:45,Middleweight
http://www.ufcstats.com/fight-details/e52eae4ea46c6010,Luigi Fioravanti,Dave Menne,KO/TKO,1,4:44,Welterweight
http://www.ufcstats.com/fight-details/abf6ea197979e634,Brock Larson,Keita Nakamura,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/8d3c5635cffe12cb,Logan Clark,Steve Byrnes,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/148f5128a45e9212,Georges St-Pierre,Matt Hughes,KO/TKO,2,1:25,Welterweight
http://www.ufcstats.com/fight-details/2f379b530fefb7ea,Tim Sylvia,Jeff Monson,U-DEC,5,5:00,Heavyweight
http://www.ufcstats.com/fight-details/cb17062bfd400fb2,Drew McFedries,Alessio Sakara,KO/TKO,1,4:07,Light Heavyweight
http://www.ufcstats.com/fight-details/ba0a3a4b80418db9,Brandon Vera,Frank Mir,KO/TKO,1,1:09,Heavyweight
http://www.ufcstats.com/fight-details/e3d9bbea4c51dec4,Joe Stevenson,Dokonjonosuke Mishima,SUB,1,2:07,Lightweight
http://www.ufcstats.com/fight-details/b03109dd04b2fa60,Nick Diaz,Gleison Tibau,KO/TKO,2,2:27,Welterweight
http://www.ufcstats.com/fight-details/3f7bf047b310943d,Antoni Hardonk,Sherman Pendergarst,KO/TKO,1,3:15,Heavyweight
http://www.ufcstats.com/fight-details/719dbfab71e6c0bd,James Irvin,Hector Ramirez,KO/TKO,2,2:36,Light Heavyweight
http://www.ufcstats.com/fight-details/f743abae6896c1e8,Jake O'Brien,Josh Shockman,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/71900a1af85710a9,Matt Serra,Chris Lytle,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/c00a49eadfb592f0,Travis Lutter,Patrick Cote,SUB,1,2:18,Middleweight
http://www.ufcstats.com/fight-details/c0e8b02fd4a5e56c,Din Thomas,Rich Clementi,SUB,2,3:11,Lightweight
http://www.ufcstats.com/fight-details/b34aa3946ccfcfbb,Jorge Rivera,Edwin DeWees,KO/TKO,1,2:37,Middleweight
http://www.ufcstats.com/fight-details/4cd909fa0d3e0483,Pete Spratt,Jeremy Jackson,SUB,2,1:11,Welterweight
http://www.ufcstats.com/fight-details/36895d9bbf5abc51,Scott Smith,Pete Sell,KO/TKO,2,3:25,Middleweight
http://www.ufcstats.com/fight-details/cf1f2322c4b8bc64,Charles McCarthy,Gideon Ray,SUB,1,4:43,Middleweight
http://www.ufcstats.com/fight-details/f8e3b306cf3e6d95,Martin Kampmann,Thales Leites,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/84efac79989f4d0a,Anderson Silva,Rich Franklin,KO/TKO,1,2:59,Middleweight
http://www.ufcstats.com/fight-details/e30ee434b864e4ac,Sean Sherk,Kenny Florian,U-DEC,5,5:00,Lightweight
http://www.ufcstats.com/fight-details/1ef09b1bf60f23cb,Jon Fitch,Kuniyoshi Hironaka,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/95f052cbeb1d5e65,Carmelo Marrero,Cheick Kongo,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/94c1844d487490ef,Spencer Fisher,Dan Lauzon,KO/TKO,1,4:38,Lightweight
http://www.ufcstats.com/fight-details/b23c7d4fb2068989,Yushin Okami,Kalib Starnes,KO/TKO,3,1:40,Middleweight
http://www.ufcstats.com/fight-details/a2e2d0e8b94d8eba,Clay Guida,Justin James,SUB,2,4:42,Lightweight
http://www.ufcstats.com/fight-details/7455cb1ee651f774,Kurt Pellegrino,Junior Assuncao,SUB,1,2:04,Lightweight
http://www.ufcstats.com/fight-details/2cbba9394114edb5,Tito Ortiz,Ken Shamrock,KO/TKO,1,2:23,Light Heavyweight
http://www.ufcstats.com/fight-details/2e5a301f042f1fd6,Kendall Grove,Chris Price,KO/TKO,1,3:59,Middleweight
http://www.ufcstats.com/fight-details/27cdd152218b44d4,Jason MacDonald,Ed Herman,SUB,1,2:43,Middleweight
http://www.ufcstats.com/fight-details/724dd26b47b7349e,Matt Hamill,Seth Petruzelli,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/fee1d48d7bc17e56,Nate Marquardt,Crafton Wallace,SUB,2,1:14,Middleweight
http://www.ufcstats.com/fight-details/2e6c21d6bad88346,Tony DeSouza,Dustin Hazelett,SUB,1,3:59,Welterweight
http://www.ufcstats.com/fight-details/963631fe3261f8e1,Rory Singer,Josh Haynes,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/ebfdeab96ca766be,Thiago Alves,John Alessio,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/afda8492a55f1c5d,Marcus Davis,Forrest Petz,SUB,1,4:58,Welterweight
http://www.ufcstats.com/fight-details/b4a2fc934d4660ff,Matt Hughes,BJ Penn,KO/TKO,3,3:53,Welterweight
http://www.ufcstats.com/fight-details/07c3ec83596e9798,Mike Swick,David Loiseau,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/28a8c644c87ce45e,Melvin Guillard,Gabe Ruediger,KO/TKO,2,1:01,Lightweight
http://www.ufcstats.com/fight-details/87c07416af211de1,Rashad Evans,Jason Lambert,KO/TKO,2,2:22,Light Heavyweight
http://www.ufcstats.com/fight-details/cd9f95344fe14e37,Joe Lauzon,Jens Pulver,KO/TKO,1,0:48,Lightweight
http://www.ufcstats.com/fight-details/67a3b8dc3c0c3e45,Roger Huerta,Jason Dent,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/9a6b4829863eb9dc,Eddie Sanchez,Mario Neto,KO/TKO,2,0:17,Heavyweight
http://www.ufcstats.com/fight-details/38231925d72d1309,Jorge Gurgel,Danny Abbadi,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/16dcd55681f990c0,Tyson Griffin,David Lee,SUB,1,1:50,Lightweight
http://www.ufcstats.com/fight-details/ec916b9f67175633,Chuck Liddell,Renato Sobral,KO/TKO,1,1:35,Light Heavyweight
http://www.ufcstats.com/fight-details/c151729e47d9122b,Forrest Griffin,Stephan Bonnar,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/cd6070783f11619b,Nick Diaz,Josh Neer,SUB,3,1:42,Welterweight
http://www.ufcstats.com/fight-details/2de0acc04cba91d3,Cheick Kongo,Christian Wellisch,KO/TKO,1,2:51,Heavyweight
http://www.ufcstats.com/fight-details/d40bfa821f2fe46a,Hermes Franca,Jamie Varner,SUB,3,3:31,Lightweight
http://www.ufcstats.com/fight-details/eb5fd91dd3d937db,Eric Schafer,Rob MacDonald,SUB,1,2:26,Light Heavyweight
http://www.ufcstats.com/fight-details/7c7177a028d55964,Wilson Gouveia,Wes Combs,SUB,1,3:23,Light Heavyweight
http://www.ufcstats.com/fight-details/14b61d9b3f6ddd37,David Heath,Cory Walmsley,SUB,1,2:32,Light Heavyweight
http://www.ufcstats.com/fight-details/5ed402ad08d9d4f9,Yushin Okami,Alan Belcher,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/8b07bdaa0402bf2b,Diego Sanchez,Karo Parisyan,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/8304a0ea004e73f5,Chris Leben,Jorge Santiago,KO/TKO,2,0:35,Middleweight
http://www.ufcstats.com/fight-details/d14abced904806ca,Dean Lister,Yuki Sasaki,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/9450f80c9fab4da1,Josh Koscheck,Jonathan Goulet,KO/TKO,1,4:10,Welterweight
http://www.ufcstats.com/fight-details/1c9798288310201c,Martin Kampmann,Crafton Wallace,SUB,1,2:59,Middleweight
http://www.ufcstats.com/fight-details/8e51f8648840eb38,Joe Riggs,Jason Von Flue,SUB,1,2:01,Welterweight
http://www.ufcstats.com/fight-details/2f4baf8f94c400cd,Jake O'Brien,Kristof Midoux,KO/TKO,2,0:52,Heavyweight
http://www.ufcstats.com/fight-details/fa2be4b37de934bf,Forrest Petz,Sammy Morgan,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/0c96a5a8ab740ca8,Anthony Torres,Pat Healy,SUB,1,2:37,Welterweight
http://www.ufcstats.com/fight-details/3c3533ba486a2006,Tim Sylvia,Andrei Arlovski,U-DEC,5,5:00,Heavyweight
http://www.ufcstats.com/fight-details/000da3152b7b5ab1,Joshua Burkman,Josh Neer,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/ee6000812e2b9f9d,Tito Ortiz,Ken Shamrock,KO/TKO,1,1:18,Light Heavyweight
http://www.ufcstats.com/fight-details/9ce2d0b880e88934,Frank Mir,Dan Christison,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/4000e1f32058796a,Joe Stevenson,Yves Edwards,KO/TKO,2,5:00,Lightweight
http://www.ufcstats.com/fight-details/01733579ef03be00,Hermes Franca,Joe Jordan,SUB,3,0:47,Catch Weight
http://www.ufcstats.com/fight-details/bc7a81a81840e4be,Jeff Monson,Anthony Perosh,KO/TKO,1,2:42,Heavyweight
http://www.ufcstats.com/fight-details/e3b5f66198161226,Cheick Kongo,Gilbert Aldana,KO/TKO,1,4:13,Heavyweight
http://www.ufcstats.com/fight-details/979318b05efd1ea4,Drew Fickett,Kurt Pellegrino,SUB,3,1:20,Welterweight
http://www.ufcstats.com/fight-details/c4f05ff2781530f4,Jonathan Goulet,Luke Cummo,M-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/ccdd6c7577927a8c,Anderson Silva,Chris Leben,KO/TKO,1,0:49,Middleweight
http://www.ufcstats.com/fight-details/e22b2f50d7eeed3a,Rashad Evans,Stephan Bonnar,M-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/e7225dcc3349ae57,Mark Hominick,Jorge Gurgel,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/4f1a8eade87e928e,Josh Koscheck,Dave Menne,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/b0ba95fd1503411f,Jason Lambert,Branden Lee Hinkle,KO/TKO,1,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/16de071ad45cd350,Jon Fitch,Thiago Alves,KO/TKO,2,4:37,Welterweight
http://www.ufcstats.com/fight-details/282d8651ca34b7f6,Rob MacDonald,Kristian Rothaermel,SUB,1,4:01,Light Heavyweight
http://www.ufcstats.com/fight-details/919c86cce0eca615,Jorge Santiago,Justin Levens,KO/TKO,1,2:13,Middleweight
http://www.ufcstats.com/fight-details/7cdb56b2f207a41b,Kenny Florian,Sam Stout,SUB,1,1:46,Lightweight
http://www.ufcstats.com/fight-details/b48a211abe177846,Michael Bisping,Josh Haynes,KO/TKO,2,4:14,Light Heavyweight
http://www.ufcstats.com/fight-details/2b95f2982b19518a,Kendall Grove,Ed Herman,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/2168b2c814faada6,Keith Jardine,Wilson Gouveia,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/4df8efe64e83f74e,Rory Singer,Ross Pointon,SUB,1,0:44,Middleweight
http://www.ufcstats.com/fight-details/387bdcc2ca8709c1,Kalib Starnes,Danny Abbadi,SUB,1,2:56,Middleweight
http://www.ufcstats.com/fight-details/5bfba809430d178b,Luigi Fioravanti,Solomon Hutcherson,KO/TKO,1,4:15,Middleweight
http://www.ufcstats.com/fight-details/20e28ee267d9b5dc,Matt Hamill,Jesse Forbes,KO/TKO,1,4:47,Light Heavyweight
http://www.ufcstats.com/fight-details/43e5f75fe9cedafd,Mike Nickels,Wes Combs,SUB,1,3:10,Light Heavyweight
http://www.ufcstats.com/fight-details/ed3ae3852fe549d4,Matt Hughes,Royce Gracie,KO/TKO,1,4:39,Catch Weight
http://www.ufcstats.com/fight-details/356fdab9bc109093,Dean Lister,Alessio Sakara,SUB,1,2:20,Light Heavyweight
http://www.ufcstats.com/fight-details/d490c78bd5d0145a,Diego Sanchez,John Alessio,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/c66bd50ed1e75d2b,Brandon Vera,Assuerio Silva,SUB,1,2:39,Heavyweight
http://www.ufcstats.com/fight-details/c409c3a5eda764ba,Mike Swick,Joe Riggs,SUB,1,2:19,Middleweight
http://www.ufcstats.com/fight-details/d1b8ff290d09013b,Jeremy Horn,Chael Sonnen,SUB,2,1:17,Middleweight
http://www.ufcstats.com/fight-details/857365273ed2f353,Spencer Fisher,Matt Wiman,KO/TKO,2,1:43,Lightweight
http://www.ufcstats.com/fight-details/3df422ea531e16c6,Gabriel Gonzaga,Fabiano Scherner,KO/TKO,2,0:24,Heavyweight
http://www.ufcstats.com/fight-details/25acf5f94667e79d,Melvin Guillard,Rick Davis,KO/TKO,1,1:37,Lightweight
http://www.ufcstats.com/fight-details/57a7767c4255e034,Tim Sylvia,Andrei Arlovski,KO/TKO,1,2:43,Heavyweight
